Samples	1589	117121	58.0522	0.4318	48.3942	-0.5494
Samples	1589	117121	58.4915	0.6335	48.8295	-0.3394
Samples	1589	117121	58.9253	0.8455	49.2553	-0.1110
Samples	1589	117121	59.3523	1.0721	49.6809	0.1181
Samples	1589	117121	59.7791	1.2986	50.1060	0.3480
Samples	1589	117121	60.2452	1.4101	50.5712	0.4731
Samples	1589	117121	60.7087	1.5328	51.0210	0.6432
Samples	1589	117121	61.1814	1.6344	51.4845	0.7805
Samples	1589	117121	61.6616	1.6544	51.9628	0.8404
Samples	1589	117121	62.1442	1.6812	52.4371	0.9331
Samples	1589	117121	62.6188	1.7620	52.9029	1.0525
Samples	1589	117121	63.1008	1.7644	53.3832	1.0957
Samples	1589	117121	63.5825	1.7416	53.8651	1.1127
Samples	1589	117121	64.0659	1.7420	54.3460	1.1621
Samples	1589	117121	64.5401	1.6531	54.8255	1.1131
Samples	1589	117121	65.0213	1.6144	55.3083	1.1074
Samples	1589	117121	65.4888	1.4966	55.7846	1.0328
Samples	1589	117121	65.9591	1.3846	56.2640	0.9698
Samples	1589	117121	66.4170	1.2303	56.7349	0.8618
Samples	1589	117121	66.8791	1.0887	57.2069	0.7574
Samples	1589	117121	67.3506	0.9845	57.6837	0.6805
Samples	1589	117121	67.8282	0.9120	58.1648	0.6363
Samples	1589	117121	68.2903	0.7724	58.6295	0.5055
Samples	1589	117121	68.7259	0.5633	59.0675	0.3012
Samples	1589	117121	69.1510	0.3331	59.4964	0.0782
Samples	1589	117121	69.6195	0.2469	59.9676	0.0056
Samples	1589	117121	70.0912	0.1504	60.4416	-0.0795
Samples	738	874	70.1460	0.1429	60.4416	-0.0795
Samples	738	874	70.5858	-0.0270	60.8981	-0.2280
Samples	738	874	71.0433	-0.1481	61.3703	-0.3327
Samples	738	874	71.4972	-0.2932	61.8370	-0.4691
Samples	738	874	71.9596	-0.4029	62.3126	-0.5685
Samples	738	874	72.4234	-0.5056	62.7905	-0.6506
Samples	738	874	72.8938	-0.5864	63.2717	-0.7293
Samples	738	874	73.3379	-0.7578	63.7232	-0.9094
Samples	738	874	73.8081	-0.8281	64.2007	-0.9981
Samples	738	874	74.2672	-0.9487	64.6663	-1.1343
Samples	738	874	74.7117	-1.1271	65.1166	-1.3252
Samples	738	874	75.1651	-1.2689	65.5758	-1.4826
Samples	738	874	75.6289	-1.3672	66.0446	-1.6047
Samples	738	874	76.1042	-1.4237	66.5279	-1.6780
Samples	738	874	76.5683	-1.5405	66.9991	-1.8073
Samples	738	874	77.0426	-1.6015	67.4803	-1.8914
Samples	738	874	77.4087	-1.6284	67.8509	-1.9432
Samples	744	885	77.3936	-1.6857	67.8348	-1.9985
Samples	744	885	77.8301	-1.7909	68.2783	-2.1255
Samples	744	885	78.2780	-1.8455	68.7372	-2.1919
Samples	744	885	78.7308	-1.9069	69.2021	-2.2578
Samples	750	919	78.7308	-1.9069	69.1927	-2.2691
Samples	750	919	79.1884	-1.8523	69.6667	-2.2438
Samples	750	919	79.6008	-2.0722	70.0867	-2.4802
Samples	750	919	80.0248	-2.2706	70.5277	-2.6691
Samples	750	919	80.4902	-2.1966	71.0035	-2.5756
Samples	750	919	80.9354	-2.0313	71.4539	-2.3865
Samples	750	919	81.4003	-1.9588	71.9287	-2.2886
Samples	750	919	81.8647	-2.0719	72.4159	-2.3536
Samples	750	919	82.3222	-2.2078	72.8976	-2.4433
Samples	750	919	82.7495	-2.4217	73.3535	-2.6250
Samples	750	919	83.1954	-2.5945	73.8301	-2.7447
Samples	750	919	83.6622	-2.6628	74.3116	-2.7275
Samples	750	919	84.1264	-2.5666	74.7804	-2.6047
Samples	750	919	84.6034	-2.5516	75.2684	-2.5501
Samples	750	919	85.0771	-2.5760	75.7550	-2.5434
Samples	750	919	85.5363	-2.4502	76.2132	-2.3712
Samples	750	919	85.9530	-2.2183	76.6299	-2.1124
Samples	750	919	86.3633	-1.9783	77.0602	-1.8822
Samples	750	919	86.8341	-1.9777	77.5475	-1.9134
Samples	750	919	87.3100	-2.0288	78.0345	-1.9817
Samples	750	919	87.7781	-2.1177	78.5076	-2.1078
Samples	750	919	88.2429	-2.2144	78.9860	-2.2052
Samples	750	919	88.7204	-2.1880	79.4771	-2.1995
Samples	750	919	89.1917	-2.1092	79.9625	-2.1333
Samples	750	919	89.6570	-2.0216	80.4468	-2.0739
Samples	750	919	90.1264	-1.9283	80.9317	-2.0104
Samples	750	919	90.5761	-2.0754	81.3897	-2.1882
Samples	750	919	91.0261	-2.2366	81.8552	-2.3446
Samples	750	919	91.4962	-2.3074	82.3401	-2.4064
Samples	750	919	91.9710	-2.2783	82.8273	-2.3684
Samples	750	919	92.4299	-2.1441	83.3006	-2.2362
Samples	750	919	92.8767	-1.9733	83.7632	-2.0700
Samples	750	919	93.3142	-1.7793	84.2188	-1.8851
Samples	750	919	93.7758	-1.6586	84.6953	-1.7692
Samples	750	919	94.2520	-1.6178	85.1855	-1.7604
Samples	117509	924	94.2520	-1.6178	85.1855	-1.7604
Samples	117509	924	94.7070	-1.4743	85.6715	-1.6764
Samples	117509	924	95.1433	-1.2862	86.1459	-1.5507
Samples	117509	924	95.6206	-1.2343	86.6421	-1.5473
Samples	117509	924	96.0912	-1.2706	87.1235	-1.6339
Samples	117509	924	96.5525	-1.2613	87.6025	-1.6676
Samples	117509	924	97.0265	-1.2183	88.0953	-1.6727
Samples	117509	924	97.5059	-1.2354	88.5886	-1.7216
Samples	117509	924	97.9846	-1.2000	89.0847	-1.7252
Samples	117509	924	98.4629	-1.1589	89.5808	-1.7252
Samples	117509	924	98.9348	-1.0750	90.0742	-1.6808
Samples	117509	924	99.4021	-0.9668	90.5655	-1.6148
Samples	117509	924	99.8802	-0.9329	91.0607	-1.6250
Samples	649	934	73.8136	-8.3961	70.9149	-6.5908
Samples	649	934	74.3077	-8.3542	71.4045	-6.5568
Samples	649	934	74.7858	-8.2256	71.8778	-6.4271
Samples	649	934	75.2681	-8.1071	72.3557	-6.3118
Samples	649	934	75.7539	-8.0048	72.8372	-6.2137
Samples	649	934	76.2432	-7.9196	73.3221	-6.1328
Samples	649	934	76.7311	-7.8289	73.8056	-6.0459
Samples	649	934	77.2251	-7.7930	74.2949	-6.0147
Samples	649	934	77.7133	-7.7455	74.7784	-5.9700
Samples	649	934	78.1808	-7.5846	75.2432	-5.8171
Samples	649	934	78.6305	-7.4220	75.6911	-5.6652
Samples	649	934	79.0709	-7.2045	76.1287	-5.4539
Samples	649	934	79.5425	-7.0489	76.5979	-5.3074
Samples	649	934	80.0072	-6.8740	77.0607	-5.1418
Samples	649	934	80.4798	-6.7218	77.5306	-4.9981
Samples	649	934	80.9674	-6.6400	78.0141	-4.9209
Samples	649	934	81.4539	-6.5807	78.4991	-4.8822
Samples	649	934	81.9003	-6.3640	78.9429	-4.6716
Samples	649	934	82.3733	-6.2125	79.4140	-4.5313
Samples	649	934	82.8597	-6.1149	79.8967	-4.4415
Samples	649	934	83.3280	-5.9625	80.3660	-4.3100
Samples	649	934	83.8164	-5.9171	80.8474	-4.2612
Samples	649	934	84.3107	-5.9138	81.3366	-4.2790
Samples	649	934	84.7463	-5.6855	81.7790	-4.0808
Samples	649	934	85.1803	-5.4488	82.2090	-3.8467
Samples	759	958	85.1803	-5.4488	82.2455	-3.8390
Samples	759	958	85.6406	-5.5076	82.7021	-3.9111
Samples	759	958	86.1044	-5.5234	83.1633	-3.9425
Samples	759	958	86.5724	-5.5018	83.6299	-3.9362
Samples	759	958	87.0239	-5.3965	84.0831	-3.8482
Samples	759	958	87.3914	-5.1122	84.4556	-3.5743
Samples	759	958	87.7983	-4.8888	84.8667	-3.3644
Samples	759	958	88.2660	-4.8767	85.3327	-3.3719
Samples	759	958	88.7336	-4.9002	85.7970	-3.4148
Samples	759	958	89.1831	-4.7890	86.2492	-3.3252
Samples	759	958	89.6408	-4.7521	86.7059	-3.3067
Samples	759	958	90.0643	-4.5728	87.1345	-3.1465
Samples	759	958	90.5204	-4.4804	87.5921	-3.0733
Samples	759	958	90.9787	-4.3827	88.0519	-2.9935
Samples	759	958	91.4368	-4.2855	88.5114	-2.9131
Samples	759	958	91.8979	-4.2034	88.9735	-2.8497
Samples	765	963	91.8980	-4.2034	88.9735	-2.8497
Samples	765	963	92.3901	-4.1755	89.4624	-2.8442
Samples	765	963	92.8797	-4.0565	89.9524	-2.7469
Samples	765	963	93.3757	-3.9665	90.4475	-2.6786
Samples	765	963	93.8659	-3.8565	90.9385	-2.5938
Samples	765	963	94.3374	-3.6811	91.4139	-2.4429
Samples	765	963	94.8203	-3.5369	91.8990	-2.3225
Samples	765	963	95.2997	-3.3827	92.3810	-2.1921
Samples	765	963	95.7852	-3.2475	92.8681	-2.0809
Samples	765	963	96.2648	-3.0923	93.3506	-1.9507
Samples	765	963	96.7488	-2.9513	93.8365	-1.8334
Samples	765	963	97.2329	-2.8107	94.3225	-1.7164
Samples	765	963	97.7124	-2.6551	94.8051	-1.5862
Samples	765	963	98.1899	-2.4955	95.2862	-1.4528
Samples	765	963	98.6818	-2.3870	95.7788	-1.3707
Samples	859	973	98.6818	-2.3870	95.7788	-1.3707
Samples	859	973	99.1630	-2.2651	96.2600	-1.2748
Samples	859	973	99.6350	-2.1107	96.7340	-1.1475
Samples	859	973	100.1073	-1.9578	97.2080	-1.0203
Samples	859	973	100.5800	-1.8058	97.6820	-0.8934
Samples	859	973	101.0527	-1.6535	98.1561	-0.7666
Samples	859	973	101.5250	-1.5004	98.6304	-0.6404
Samples	859	973	101.9802	-1.3048	99.0890	-0.4690
Samples	859	973	102.4596	-1.1825	99.5682	-0.3721
Samples	859	973	102.9372	-1.0537	100.0463	-0.2698
Samples	859	973	103.4111	-0.9062	100.5217	-0.1490
Samples	859	973	103.8769	-0.7341	100.9898	-0.0014
Samples	859	973	104.3375	-0.5487	101.4530	0.1604
Samples	859	973	104.8032	-0.3771	101.9213	0.3066
Samples	859	973	105.2648	-0.1949	102.3862	0.4626
Samples	859	973	105.7281	-0.0211	102.8516	0.6126
Samples	859	973	106.1747	0.1956	103.3021	0.8067
Samples	859	973	106.6520	0.3241	103.7798	0.9093
Samples	859	973	107.0839	0.5678	104.2156	1.1337
Samples	859	973	107.5490	0.7354	104.6827	1.2773
Samples	859	973	107.9744	0.9810	105.1114	1.5044
Samples	859	973	108.4240	1.1912	105.5639	1.6936
Samples	859	973	108.8597	1.4287	106.0036	1.9110
Samples	859	973	109.3271	1.5456	106.4723	1.9945
Samples	859	973	109.8201	1.5931	106.9610	2.0202
Samples	859	973	110.3029	1.7066	107.4430	2.1091
Samples	859	973	110.7969	1.7104	107.9307	2.0824
Samples	676+677	979	110.7969	1.7104	107.9285	2.0894
Samples	676+677	979	111.2704	1.7722	108.4120	2.1075
Samples	676+677	979	111.7313	1.8971	108.8904	2.1799
Samples	676+677	979	112.1924	2.0226	109.3672	2.2606
Samples	676+677	979	112.6566	2.1348	109.8449	2.3356
Samples	676+677	979	113.1331	2.1690	110.3281	2.3515
Samples	676+677	979	113.6078	2.2229	110.8114	2.3681
Samples	676+677	979	114.0820	2.2809	111.2926	2.4168
Samples	676+677	979	114.5600	2.2817	111.7760	2.4205
Samples	676+677	979	115.0368	2.2497	112.2586	2.3881
Samples	676+677	979	115.5129	2.2081	112.7398	2.3371
Samples	676+677	979	115.9910	2.2086	113.2216	2.2923
Samples	676+677	979	116.4688	2.2236	113.7035	2.2495
Samples	676+677	979	116.9452	2.2502	114.1859	2.2133
Samples	676+677	979	117.4058	2.3659	114.6659	2.2421
Samples	676+677	979	117.8524	2.5352	115.1383	2.3465
Samples	676+677	979	118.3206	2.6238	115.6081	2.4561
Samples	676+677	979	118.7947	2.6832	116.0890	2.5086
Samples	676+677	979	119.2594	2.7951	116.5674	2.5801
Samples	676+677	979	119.7274	2.8924	117.0442	2.6627
Samples	676+677	979	120.1974	2.9802	117.5241	2.7243
Samples	676+677	979	120.6682	3.0636	118.0039	2.7865
Samples	676+677	979	121.1341	3.1709	118.4827	2.8558
Samples	676+677	979	121.6029	3.2631	118.9618	2.9228
Samples	676+677	979	122.0746	3.3417	119.4411	2.9892
Samples	676+677	979	122.5501	3.3896	119.9237	3.0246
