Samples	1116	18	66.0250	-2.6269	66.0250	-2.6269
Samples	1116	18	66.5238	-2.6450	66.5238	-2.6450
Samples	1116	18	67.0221	-2.6681	67.0221	-2.6681
Samples	1116	18	67.5212	-2.6667	67.5212	-2.6667
Samples	1116	18	68.0201	-2.6736	68.0201	-2.6736
Samples	1116	18	68.5188	-2.6883	68.5188	-2.6883
Samples	1116	18	69.0166	-2.7250	69.0166	-2.7250
Samples	1116	18	69.5139	-2.7213	69.5139	-2.7213
Samples	1116	18	70.0126	-2.7082	70.0126	-2.7082
Samples	1116	18	70.5109	-2.6907	70.5109	-2.6907
Samples	1116	18	71.0089	-2.7239	71.0089	-2.7239
Samples	1116	18	71.5079	-2.7271	71.5079	-2.7271
Samples	1116	18	72.0051	-2.6901	72.0051	-2.6901
Samples	1116	18	72.5026	-2.6736	72.5026	-2.6736
Samples	1116	18	73.0008	-2.6471	73.0008	-2.6471
Samples	1116	18	73.4994	-2.6511	73.4994	-2.6511
Samples	1116	18	73.9979	-2.6721	73.9979	-2.6721
Samples	1116	18	74.4968	-2.6839	74.4968	-2.6839
Samples	1116	18	74.9942	-2.7221	74.9942	-2.7221
Samples	1116	18	75.4928	-2.7059	75.4928	-2.7059
Samples	1116	18	75.9914	-2.6990	75.9914	-2.6990
Samples	1116	18	76.4902	-2.7070	76.4902	-2.7070
Samples	1116	18	76.9893	-2.7112	76.9893	-2.7112
Samples	1116	18	77.4870	-2.7460	77.4870	-2.7460
Samples	1116	18	77.9857	-2.7615	77.9857	-2.7615
Samples	1116	18	78.4842	-2.7455	78.4842	-2.7455
Samples	1116	18	78.9827	-2.7196	78.9827	-2.7196
Samples	1116	18	79.4801	-2.6803	79.4801	-2.6803
Samples	1116	18	79.9766	-2.6306	79.9766	-2.6306
Samples	1116	18	80.4745	-2.6542	80.4745	-2.6542
Samples	1116	18	80.9689	-2.7206	80.9689	-2.7206
Samples	1116	18	81.4626	-2.7768	81.4626	-2.7768
Samples	1116	18	81.9594	-2.7441	81.9594	-2.7441
Samples	1116	18	82.4534	-2.6847	82.4534	-2.6847
Samples	558	558	82.4534	-2.6847	82.4534	-2.6847
Samples	558	558	82.9351	-2.6388	82.9351	-2.6388
