Samples	1242	1348	18.9886	1.8281	21.2731	1.2850
Samples	1242	1348	19.4786	1.7996	21.7578	1.2540
Samples	1242	1348	19.9684	1.7752	22.2416	1.2165
Samples	1242	1348	20.4590	1.7633	22.7266	1.1928
Samples	1242	1348	20.9498	1.7558	23.2117	1.1727
Samples	1242	1348	21.4289	1.6632	23.6947	1.1207
Samples	1242	1348	21.9032	1.5453	24.1772	1.0917
Samples	1242	1348	22.3862	1.4606	24.6622	1.1025
Samples	1242	1348	22.8642	1.3515	25.1470	1.0867
Samples	1242	1348	23.3280	1.1906	25.6273	1.0147
Samples	1242	1348	23.8015	1.0606	26.1115	0.9767
Samples	1242	1348	24.2876	0.9934	26.5963	1.0073
Samples	1242	1348	24.7612	0.8682	27.0797	0.9724
Samples	1242	1348	25.2411	0.7683	27.5644	0.9624
Samples	1242	1348	25.7176	0.6521	28.0493	0.9447
Samples	1242	1348	26.2023	0.5748	28.5345	0.9583
Samples	1242	1348	26.6780	0.4564	29.0187	0.9268
Samples	1242	1348	27.1684	0.4514	29.5031	0.9577
Samples	1242	1348	27.6561	0.4033	29.9875	0.9397
Samples	1242	1348	28.1442	0.3517	30.4730	0.9236
Samples	1242	1348	28.6291	0.2763	30.9564	0.8793
Samples	1242	1348	29.1136	0.1987	31.4403	0.8405
Samples	1242	1348	29.6029	0.1626	31.9256	0.8432
Samples	1242	1348	30.0938	0.1618	32.4101	0.8778
Samples	1242	1348	30.5834	0.1922	32.8921	0.9324
Samples	1242	1348	31.0734	0.1728	33.3772	0.9201
Samples	1242	1348	31.5591	0.1016	33.8597	0.8651
Samples	1242	1348	32.0395	0.0010	34.3381	0.7844
Samples	1242	1348	32.5242	0.0696	34.8149	0.8692
Samples	1242	1348	33.0128	0.0993	35.2973	0.9134
Samples	1249	1355	33.0128	0.0993	35.2973	0.9134
Samples	1249	1355	33.4981	0.0824	35.7830	0.9126
Samples	1249	1355	33.9868	0.1093	36.2707	0.9558
Samples	1249	1355	34.4769	0.0829	36.7617	0.9455
Samples	1249	1355	34.9691	0.0846	37.2537	0.9635
Samples	1249	1355	35.4557	0.1408	37.7384	1.0357
Samples	1249	1355	35.9448	0.1884	38.2264	1.0950
Samples	1249	1355	36.4332	0.1738	38.7151	1.0936
Samples	1249	1355	36.9247	0.1762	39.2066	1.1080
Samples	1249	1355	37.4132	0.2013	39.6945	1.1467
Samples	1249	1355	37.9025	0.1369	40.1854	1.0949
Samples	1249	1355	38.3885	0.0725	40.6730	1.0427
Samples	1249	1355	38.8706	-0.0118	41.1572	0.9708
Samples	1249	1355	39.3627	0.0213	41.6485	1.0168
Samples	1249	1355	39.8544	-0.0019	42.1408	1.0059
Samples	1249	1355	40.3472	-0.0032	42.6333	1.0223
Samples	1249	1355	40.8403	0.0128	43.1248	1.0666
Samples	1255	1358	40.7692	-0.0499	43.0537	0.9998
Samples	1255	1358	41.2104	-0.0844	43.4943	0.9908
Samples	1255	1358	41.6562	-0.0571	43.9365	1.0427
Samples	1255	1358	42.1096	-0.0474	44.3863	1.0667
Samples	1279	1383	42.1096	-0.0474	44.3850	1.0661
Samples	1279	1383	42.5702	0.0432	44.8413	1.1970
Samples	1279	1383	42.9991	-0.1726	45.2759	1.0012
Samples	1279	1383	43.4589	-0.3016	45.7358	0.8770
Samples	1279	1383	43.9247	-0.1588	46.1984	1.0277
Samples	1279	1383	44.3571	0.0712	46.6267	1.2639
Samples	1279	1383	44.8333	0.1545	47.0983	1.3675
Samples	1279	1383	45.3206	0.0855	47.5866	1.3113
Samples	1279	1383	45.7859	-0.0646	48.0535	1.1687
Samples	1279	1383	46.2409	-0.2509	48.5072	0.9808
Samples	1279	1383	46.7154	-0.3671	48.9807	0.8636
Samples	1279	1383	47.1882	-0.2521	49.4520	0.9736
Samples	1279	1383	47.6760	-0.2189	49.9370	1.0220
Samples	1279	1383	48.1622	-0.2218	50.4227	1.0376
Samples	1279	1383	48.6436	-0.1492	50.9028	1.1076
Samples	1279	1383	49.0879	0.0578	51.3513	1.3069
Samples	1279	1383	49.5242	0.2773	51.7953	1.5084
Samples	1279	1383	50.0105	0.2522	52.2785	1.4593
Samples	1279	1383	50.5005	0.2009	52.7637	1.3775
Samples	1279	1383	50.9818	0.1045	53.2395	1.2586
Samples	1279	1383	51.4675	0.0605	53.7192	1.1731
Samples	1279	1383	51.9573	0.1098	54.2107	1.1898
Samples	1279	1383	52.4361	0.2122	54.6953	1.2568
Samples	1279	1383	52.9123	0.3247	55.1760	1.3433
Samples	1279	1383	53.3819	0.4050	55.6493	1.4057
Samples	1279	1383	53.8254	0.1947	56.0965	1.2022
Samples	1279	1383	54.2788	0.0041	56.5548	1.0256
Samples	1279	1383	54.7634	-0.0630	57.0403	0.9671
Samples	1279	1383	55.2434	0.0166	57.5217	1.0335
Samples	1279	1383	55.7024	0.1955	57.9834	1.2035
Samples	1279	1383	56.1575	0.3841	58.4414	1.3834
Samples	1279	1383	56.6305	0.5153	58.9163	1.5048
Samples	1279	1383	57.1191	0.4857	59.4035	1.4646
Samples	1284	117883	57.1191	0.4857	59.4035	1.4646
Samples	1284	117883	57.5964	0.5407	59.8835	1.5100
Samples	1284	117883	58.0656	0.6086	60.3556	1.5665
Samples	1284	117883	58.5500	0.5711	60.8407	1.5186
Samples	1284	117883	58.9828	0.3578	61.2701	1.2938
Samples	1284	117883	59.4626	0.3559	61.7512	1.2642
Samples	1284	117883	59.9345	0.2475	62.2177	1.1279
Samples	1284	117883	60.4165	0.1938	62.6972	1.0449
Samples	1284	117883	60.9016	0.1701	63.1817	0.9920
Samples	1284	117883	61.3867	0.1655	63.6671	0.9635
Samples	1284	117883	61.8711	0.1925	64.1530	0.9949
Samples	1284	117883	62.3465	0.1041	64.6310	0.9116
Samples	115635	117695	62.3441	0.1038	64.6285	0.9112
Samples	115635	117695	62.8308	0.0463	65.1159	0.8673
Samples	115635	117695	63.3191	0.0902	65.6017	0.9257
Samples	115635	117695	63.8099	0.1048	66.0910	0.9549
Samples	115635	117695	64.3007	0.0910	66.5811	0.9559
Samples	115635	117695	64.7912	0.0692	67.0711	0.9487
Samples	115635	117695	65.2818	0.0569	67.5609	0.9511
Samples	115635	117695	65.7596	-0.0489	68.0407	0.8602
Samples	115635	117695	66.2411	-0.0432	68.5222	0.8716
Samples	115635	117695	66.7276	-0.0314	69.0077	0.8822
