Samples	788+789	649	84.3266	-8.8992	79.5425	-7.0489
Samples	788+789	649	84.7979	-8.7057	80.0072	-6.8740
Samples	788+789	649	85.2782	-8.5360	80.4798	-6.7218
Samples	788+789	649	85.7774	-8.4448	80.9674	-6.6400
Samples	788+789	649	86.2778	-8.3886	81.4539	-6.5807
Samples	788+789	649	86.7379	-8.1703	81.9003	-6.3640
Samples	788+789	649	87.2210	-8.0079	82.3733	-6.2125
Samples	788+789	649	87.7167	-7.8917	82.8597	-6.1149
Samples	788+789	649	88.1942	-7.7227	83.3280	-5.9625
Samples	788+789	649	88.6957	-7.6701	83.8164	-5.9171
Samples	788+789	649	89.2031	-7.6549	84.3107	-5.9138
Samples	788+789	649	89.6577	-7.4344	84.7463	-5.6855
Samples	788+789	649	90.1047	-7.1927	85.1803	-5.4488
Samples	25	759	90.1432	-7.1832	85.1803	-5.4488
Samples	25	759	90.6290	-7.2212	85.6406	-5.5076
Samples	25	759	91.1164	-7.2150	86.1044	-5.5234
Samples	25	759	91.6054	-7.1655	86.5724	-5.5018
Samples	25	759	92.0735	-7.0283	87.0239	-5.3965
Samples	25	759	92.4627	-6.7334	87.3914	-5.1122
Samples	25	759	92.8827	-6.4840	87.7983	-4.8888
Samples	25	759	93.3676	-6.4191	88.2660	-4.8767
Samples	25	759	93.8575	-6.3878	88.7336	-4.9002
Samples	25	759	94.3276	-6.2616	89.1831	-4.7890
Samples	25	759	94.7976	-6.1572	89.6408	-4.7521
Samples	25	759	95.2291	-5.9477	90.0643	-4.5728
Samples	25	759	95.6683	-5.7333	90.5204	-4.4804
Samples	25	759	96.0865	-5.4775	90.9787	-4.3827
Samples	25	759	96.4968	-5.2071	91.4368	-4.2855
Samples	25	759	96.9171	-4.9528	91.8979	-4.2034
Samples	118165	676+677	113.3691	1.8943	110.7969	1.7104
Samples	118165	676+677	113.8543	1.9625	111.2872	1.7778
Samples	118165	676+677	114.3399	2.0236	111.7657	1.9053
Samples	118165	676+677	114.8076	2.1592	112.2440	2.0354
Samples	118165	676+677	115.2780	2.2937	112.7265	2.1460
Samples	118165	676+677	115.7611	2.3751	113.2215	2.1732
Samples	118165	676+677	116.2442	2.4564	113.7128	2.2393
Samples	118165	676+677	116.7326	2.4914	114.2058	2.2854
Samples	118165	676+677	117.2225	2.4981	114.7016	2.2780
Samples	118165	676+677	117.7122	2.4902	115.1950	2.2298
Samples	118165	676+677	118.2000	2.5329	115.6900	2.2100
Samples	118165	676+677	118.6878	2.5782	116.1858	2.2115
Samples	118165	676+677	119.1706	2.6586	116.6812	2.2213
Samples	118165	676+677	119.6399	2.7980	117.1724	2.2869
Samples	118165	676+677	120.1029	2.9582	117.6336	2.4636
Samples	118165	676+677	120.5780	3.0755	118.1098	2.5984
Samples	118165	676+677	121.0581	3.1714	118.6027	2.6513
Samples	118165	676+677	121.5299	3.3037	119.0881	2.7501
Samples	118165	676+677	122.0120	3.3902	119.5708	2.8626
Samples	118165	676+677	122.4905	3.4951	120.0582	2.9537
Samples	118165	676+677	122.9728	3.5816	120.5464	3.0407
Samples	118165	676+677	123.4451	3.7118	121.0308	3.1460
Samples	118165	676+677	123.9249	3.8089	121.5153	3.2501
Samples	118165	676+677	124.4085	3.8872	122.0048	3.3292
Samples	118165	676+677	124.8895	3.9796	122.4971	3.3858
Samples	118165	676+677	125.3567	4.1262	122.9764	3.5023
Samples	118165	676+677	125.8229	4.2769	123.4455	3.6627
Samples	118165	676+677	126.2971	4.3983	123.9255	3.7852
Samples	117958+118162	117627	125.8125	2.4750	123.5433	2.2316
Samples	117958+118162	117627	126.3018	2.4772	124.0318	2.2291
Samples	117958+118162	117627	126.7911	2.4837	124.5204	2.2266
Samples	117958+118162	117627	127.2804	2.4839	125.0090	2.2240
Samples	117958+118162	117627	127.7696	2.4733	125.4976	2.2215
Samples	117958+118162	117627	128.2587	2.4591	125.9862	2.2190
Samples	117958+118162	117627	128.7479	2.4500	126.4748	2.2207
Samples	117958+118162	117627	129.2372	2.4476	126.9634	2.2222
Samples	117958+118162	117627	129.7265	2.4432	127.4519	2.2284
Samples	117958+118162	117627	130.2158	2.4384	127.9404	2.2373
Samples	117958+118162	117627	130.7050	2.4287	128.4290	2.2433
Samples	117958+118162	117627	131.1933	2.3997	128.9171	2.2258
Samples	117958+118162	117627	131.6803	2.3519	129.4047	2.1951
Samples	117958+118162	117627	132.1690	2.3329	129.8931	2.1906
Samples	117958+118162	117627	132.6579	2.3477	130.3809	2.2170
Samples	117958+118162	117627	133.1472	2.3474	130.8693	2.2278
Samples	117958+118162	117627	133.6361	2.3628	131.3570	2.2545
Samples	117958+118162	117627	134.1198	2.4326	131.8447	2.2831
Samples	1466	643	133.1516	1.8638	131.0415	1.8472
Samples	1466	643	133.6381	1.8347	131.5253	1.8304
Samples	1466	643	134.1253	1.8190	132.0095	1.8293
Samples	1466	643	134.6090	1.8781	132.4908	1.8736
Samples	1466	643	135.0900	1.9561	132.9699	1.9411
Samples	1466	643	135.5760	1.9937	133.4530	1.9738
Samples	1466	643	136.0618	2.0333	133.9355	2.0147
Samples	1466	643	136.5487	2.0557	134.4187	2.0448
Samples	1466	643	137.0360	2.0688	134.9025	2.0657
Samples	1466	643	137.5235	2.0745	135.3864	2.0823
Samples	1466	643	138.0109	2.0747	135.8705	2.0926
Samples	1466	643	138.4984	2.0725	136.3547	2.0998
Samples	1466	643	138.9859	2.0724	136.8388	2.1071
Samples	1466	643	139.4733	2.0729	137.3230	2.1129
Samples	1466	643	139.9608	2.0743	137.8071	2.1185
Samples	1466	643	140.4482	2.0781	138.2913	2.1257
Samples	1466	643	140.9355	2.0910	138.7752	2.1410
Samples	1466	643	141.4228	2.1051	139.2591	2.1576
Samples	1466	643	141.9101	2.1178	139.7431	2.1715
Samples	1466	643	142.3973	2.1336	140.2271	2.1878
Samples	118159	117548	141.7040	1.6421	139.7065	1.8431
Samples	118159	117548	142.1825	1.6548	140.1868	1.8567
Samples	118159	117548	142.6610	1.6672	140.6671	1.8687
Samples	118159	117548	143.1393	1.6855	141.1473	1.8854
Samples	118159	117548	143.6175	1.7078	141.6274	1.9041
Samples	118159	117548	144.0956	1.7313	142.1076	1.9202
Samples	118159	117548	144.5732	1.7631	142.5876	1.9393
Samples	118159	117548	145.0502	1.8032	143.0677	1.9590
Samples	118159	117548	145.5265	1.8501	143.5465	1.9963
Samples	118159	117548	146.0034	1.8912	144.0234	2.0542
Samples	118159	117548	146.4800	1.9348	144.5008	2.1087
Samples	118159	117548	146.9545	1.9974	144.9777	2.1669
Samples	118159	117548	147.4286	2.0633	145.4541	2.2287
Samples	118159	117548	147.9030	2.1276	145.9316	2.2811
Samples	118159	117548	148.3803	2.1632	146.4111	2.3117
Samples	118159	117548	148.8576	2.1992	146.8900	2.3494
Samples	118159	117548	149.3349	2.2362	147.3693	2.3838
Samples	118159	117548	149.8117	2.2785	147.8493	2.4011
Samples	118159	117548	150.2883	2.3226	148.3297	2.4105
Samples	118159	117548	150.7649	2.3671	148.8099	2.4236
Samples	118159	117548	151.2414	2.4128	149.2903	2.4344
Samples	118159	117548	151.7188	2.4474	149.7706	2.4411
Samples	118159	117548	152.1966	2.4754	150.2507	2.4461
Samples	118159	117548	152.6743	2.5052	150.7310	2.4371
Samples	118159	117548	153.1520	2.5365	151.2114	2.4256
Samples	118159	117548	153.6294	2.5711	151.6916	2.4112
Samples	623	631	143.7227	0.0386	143.8010	0.6922
Samples	623	631	144.2131	0.0730	144.2893	0.7311
Samples	623	631	144.7040	0.1001	144.7783	0.7615
Samples	623	631	145.1944	0.1342	145.2668	0.7970
Samples	623	631	145.6855	0.1265	145.7562	0.7909
Samples	623	631	146.1767	0.1087	146.2459	0.7771
Samples	623	631	146.6680	0.1225	146.7353	0.7935
Samples	623	631	147.1592	0.1324	147.2248	0.8058
Samples	623	631	147.6500	0.1613	147.7137	0.8371
Samples	623	631	148.1412	0.1802	148.2032	0.8413
Samples	623	631	148.6328	0.1897	148.6924	0.8157
Samples	623	631	149.1243	0.1985	149.1816	0.7886
Samples	623	631	149.6158	0.2111	149.6709	0.7643
Samples	623	631	150.1068	0.2342	150.1605	0.7496
Samples	623	631	150.5973	0.2670	150.6504	0.7434
Samples	623	631	151.0874	0.3056	151.1403	0.7431
Samples	623	631	151.5773	0.3471	151.6302	0.7441
Samples	623	631	152.0672	0.3890	152.1200	0.7442
Samples	623	631	152.5567	0.4345	152.6100	0.7461
Samples	623	631	153.0460	0.4823	153.0998	0.7496
Samples	623	631	153.5350	0.5330	153.5897	0.7578
Samples	623	631	154.0236	0.5871	154.0795	0.7645
Samples	623	631	154.5115	0.6471	154.5693	0.7740
Samples	623	631	154.9984	0.7150	155.0590	0.7859
Samples	623	631	155.4837	0.7928	155.5485	0.8031
Samples	623	631	155.9658	0.8887	156.0374	0.8337
Samples	623	631	156.4448	0.9922	156.5244	0.8634
Samples	623	631	156.9294	1.0721	157.0137	0.8858
Samples	623	631	157.4197	1.0512	157.5000	0.8346
Samples	623	631	157.9094	1.0863	157.9893	0.8275
Samples	623	631	158.3991	1.0542	158.4787	0.8061
Samples	623	631	158.8889	1.0140	158.9685	0.7979
Samples	623	631	159.3801	0.9946	159.4583	0.7910
Samples	623	631	159.8717	0.9872	159.9480	0.7750
Samples	623	631	160.3630	1.0026	160.4373	0.7825
Samples	623	631	160.8543	1.0091	160.9265	0.7846
Samples	623	631	161.3428	0.9572	161.4161	0.7719
Samples	623	631	161.8320	0.9092	161.9059	0.7756
Samples	623	631	162.3232	0.8920	162.3958	0.7792
Samples	623	631	162.8144	0.9071	162.8857	0.7830
Samples	623	631	163.3048	0.9381	163.3755	0.7796
Samples	623	631	163.7927	0.8869	163.8652	0.7772
Samples	623	631	164.2810	0.8301	164.3551	0.7794
Samples	623	631	164.7699	0.7790	164.8449	0.7715
Samples	623	631	165.2592	0.7313	165.3348	0.7632
Samples	623	631	165.7485	0.6838	165.8246	0.7548
Samples	623	631	166.2378	0.6358	166.3144	0.7461
Samples	623	631	166.7271	0.5875	166.8042	0.7372
Samples	623	631	167.2163	0.5389	167.2940	0.7276
Samples	623	631	167.7056	0.4913	167.7838	0.7187
Zj	118042	117424	76.2212	-5.0783	66.0672	-1.9090
Zj	118042	117424	76.7065	-5.1680	66.4905	-2.1129
Zj	118042	117424	77.1920	-5.2572	66.9075	-2.3293
Zj	118042	117424	77.6719	-5.3715	67.2929	-2.5979
Zj	118042	117424	78.1451	-5.5117	67.6669	-2.8823
Zj	118042	117424	78.6161	-5.6595	68.0382	-3.1702
Zj	118042	117424	79.0866	-5.8084	68.4098	-3.4577
Zj	118042	117424	79.5555	-5.9613	68.7588	-3.7721
Zj	118042	117424	80.0283	-6.1031	69.0964	-4.0989
Zj	118110	117493	90.4064	-6.4575	85.4026	-4.6978
Zj	118110	117493	90.8124	-6.5386	85.7938	-4.7992
Zj	118110	117493	91.2187	-6.6186	86.1847	-4.9014
Zj	118109	117492	91.1869	-6.6274	86.1548	-4.9092
Zj	118109	117492	91.6975	-6.6812	86.6379	-4.9985
Zj	118109	117492	92.2105	-6.7105	87.1238	-5.0757
Zj	118109	117492	92.7237	-6.6958	87.6141	-5.1103
Zj	118109	117492	93.2360	-6.6558	88.1061	-5.1180
Zj	118109	117492	93.7461	-6.6322	88.5935	-5.1455
Zj	118109	117492	94.2560	-6.6766	89.0730	-5.2459
Zj	118109	117492	94.7696	-6.6596	89.5635	-5.2855
Zj	117946	117328	97.8242	-3.8508	93.0595	-3.5803
Zj	117946	117328	98.1720	-3.9499	93.4307	-3.7677
Zj	117946	117328	98.4255	-4.2831	93.6798	-4.1432
Zj	117946	117328	98.8077	-4.4504	94.0686	-4.3665
Zj	117946	117328	99.1955	-4.6150	94.4878	-4.5378
Zj	117946	117328	99.5818	-4.7833	94.9063	-4.7107
Zj	117946	117328	99.9636	-4.9616	95.3222	-4.8897
Zj	117946	117328	100.3414	-5.1481	95.7340	-5.0780
Zj	118005	117387	123.2493	-1.4527	121.0178	-1.7526
Zj	118005	117387	123.6068	-1.7372	121.3744	-2.0355
Zj	118005	117387	123.9632	-2.0231	121.7302	-2.3195
Zj	118005	117387	124.3218	-2.3063	122.0878	-2.6011
Zj	118005	117387	124.7362	-2.4840	122.5022	-2.7734
Zj	118005	117387	125.1847	-2.5709	122.9499	-2.8557
Zj	117901	117582	136.6062	-0.7006	134.4983	-0.6685
Zj	117901	117582	136.2690	-0.9568	134.1601	-0.9235
Zj	117901	117582	135.9142	-1.1874	133.7953	-1.1384
Zj	117901	117582	135.5528	-1.4080	133.4387	-1.3667
Zj	117901	117582	135.2120	-1.6587	133.1026	-1.6237
Zj	118070	117452	134.2308	-1.8291	134.3090	-1.3775
Zj	118070	117452	134.7128	-1.8501	134.7920	-1.3807
Zj	118070	117452	135.1949	-1.8715	135.2751	-1.3871
Zj	118070	117452	135.6768	-1.8950	135.7581	-1.3947
Zj	118070	117452	136.1589	-1.9171	136.2411	-1.4027
Zj	118070	117452	136.6409	-1.9386	136.7241	-1.4092
Zj	118070	117452	137.1231	-1.9578	137.2071	-1.4151
Zj	118070	117452	137.6053	-1.9754	137.6901	-1.4199
Zj	118070	117452	138.0875	-1.9920	138.1732	-1.4241
Zj	118070	117452	138.5698	-2.0072	138.6562	-1.4266
Zj	118070	117452	139.0522	-2.0208	139.1393	-1.4292
Zj	118070	117452	139.5345	-2.0330	139.6223	-1.4315
Zj	118070	117452	140.0170	-2.0437	140.1054	-1.4332
Zj	118070	117452	140.4993	-2.0498	140.5881	-1.4279
Zj	118070	117452	140.9772	-1.9845	141.0647	-1.3516
Zj	118070	117452	141.4271	-1.8101	141.5131	-1.1718
Zj	118070	117452	141.8765	-1.6344	141.9616	-0.9924
Zj	118070	117452	142.3253	-1.4571	142.4089	-0.8100
Zj	118070	117452	142.7735	-1.2785	142.8562	-0.6275
Zj	118070	117452	143.2200	-1.0955	143.3020	-0.4417
Zj	118070	117452	143.6656	-0.9103	143.7476	-0.2551
Zj	118070	117452	144.1097	-0.7216	144.1908	-0.0630
Zj	118070	117452	144.5365	-0.4974	144.6165	0.1644
Zj	118070	117452	144.9574	-0.2615	145.0372	0.4020
Zj	118070	117452	145.3776	-0.0245	145.4574	0.6398
Zj	118070	117452	145.7584	0.2712	145.8379	0.9368
Zj	118070	117452	146.1058	0.6061	146.1841	1.2737
Zj	117932	117314	157.6704	3.9328	157.7486	3.6968
Zj	117932	117314	158.1605	3.9390	158.2402	3.6747
Zj	117932	117314	158.6484	3.8869	158.7320	3.6572
Zj	117932	117314	159.1358	3.8291	159.2228	3.6213
Zj	117932	117314	159.6240	3.7776	159.7124	3.5709
Zj	117932	117314	160.1127	3.7333	160.2009	3.5124
Zj	117932	117314	160.6026	3.7033	160.6920	3.4832
Zj	117932	117314	161.0897	3.6479	161.1781	3.4303
Zj	117932	117314	161.5792	3.6703	161.6623	3.5154
Zj	117932	117314	162.0634	3.7498	162.1409	3.6303
Zj	117932	117314	162.5415	3.8603	162.6191	3.7467
Zj	117932	117314	163.0124	3.9985	163.0975	3.8626
Zj	117932	117314	163.4868	4.1200	163.5788	3.9645
Zj	117932	117314	163.9754	4.1662	164.0567	4.0822
Zj	117932	117314	164.4626	4.2260	164.5365	4.1917
Zj	117932	117314	164.9491	4.2912	165.0175	4.2960
Zj	117932	117314	165.4375	4.3001	165.5047	4.3464
Zj	117932	117314	165.9259	4.2516	165.9968	4.3369
Zj	117932	117314	166.4143	4.2030	166.4889	4.3276
Zj	117932	117314	166.9027	4.1544	166.9810	4.3182
Zj	118036	117418	144.0238	-1.9367	144.1020	-1.2803
Zj	118036	117418	144.5038	-1.9896	144.5873	-1.3296
Zj	118036	117418	144.9839	-2.0431	145.0723	-1.3815
Zj	118036	117418	145.4632	-2.1025	145.5564	-1.4412
Zj	118036	117418	145.9408	-2.1744	146.0390	-1.5115
Zj	118036	117418	146.4190	-2.2417	146.5227	-1.5744
Zj	118036	117418	146.8998	-2.2880	147.0085	-1.6175
Zj	118036	117418	147.3810	-2.3288	147.4947	-1.6571
Zj	118036	117418	147.8624	-2.3681	147.9807	-1.6975
Zj	118036	117418	148.3436	-2.4091	148.4629	-1.7705
Zj	118036	117418	148.8230	-2.4681	148.9413	-1.8651
Zj	118036	117418	149.3021	-2.5294	149.4195	-1.9617
Zj	118036	117418	149.7813	-2.5902	149.8976	-2.0582
Zj	118036	117418	150.2605	-2.6500	150.3757	-2.1547
Zj	118036	117418	150.7399	-2.7092	150.8538	-2.2512
Zj	118036	117418	151.2193	-2.7675	151.3320	-2.3477
Zj	118036	117418	151.6989	-2.8247	151.8100	-2.4446
Zj	118036	117418	152.1787	-2.8807	152.2881	-2.5414
Zj	118036	117418	152.6586	-2.9349	152.7661	-2.6383
Zj	118036	117418	153.1388	-2.9876	153.2446	-2.7329
Zj	118036	117418	153.6183	-3.0450	153.7218	-2.8337
Zj	118036	117418	154.0963	-3.1142	154.1958	-2.9487
Zj	118036	117418	154.5748	-3.1795	154.6699	-3.0633
Zj	118036	117418	155.0540	-3.2406	155.1441	-3.1779
Zj	118036	117418	155.5336	-3.2973	155.6178	-3.2939
Zj	118036	117418	156.0139	-3.3484	156.0916	-3.4100
Zj	118036	117418	156.4945	-3.3963	156.5641	-3.5309
Zj	118036	117418	156.9699	-3.4812	157.0320	-3.6669
Zj	118036	117418	157.4456	-3.5646	157.5068	-3.7786
Zj	118036	117418	157.9225	-3.6410	157.9803	-3.8957
Zj	118036	117418	158.3880	-3.7681	158.4534	-4.0142
Zj	118036	117418	158.8494	-3.9108	158.9276	-4.1283
ZCwsz	117910	117292	93.1098	-2.9581	78.3654	-2.9149
ZCwsz	117910	117292	93.5919	-2.9022	78.8101	-3.1167
ZCwsz	117910	117292	94.0768	-2.8595	79.2519	-3.3263
ZCwsz	117910	117292	94.5460	-2.7289	79.7279	-3.4344
ZCwsz	117910	117292	94.9895	-2.5333	80.2135	-3.4727
ZCwsz	117910	117292	95.3883	-2.2542	80.6981	-3.4062
ZCwsz	117910	117292	95.6853	-1.8855	81.0431	-3.1000
ZCwsz	117910	117292	95.8513	-1.4327	81.1789	-2.6358
ZCwsz	117910	117292	95.8649	-0.9571	81.1048	-2.1589
ZCwsz	117910	117292	95.8960	-0.4933	81.4316	-1.9277
ZCwsz	117910	117292	96.3056	-0.2296	81.9191	-1.8852
ZCwsz	117910	117292	96.7127	0.0378	82.4022	-1.8073
ZCwsz	117910	117292	97.1132	0.3152	82.8815	-1.7090
ZCwsz	117910	117292	97.5076	0.6009	83.3588	-1.6006
ZCwsz	117910	117292	97.8904	0.9022	83.8318	-1.4758
ZCwsz	117910	117292	98.2570	1.2228	84.2993	-1.3312
ZCwsz	117910	117292	98.6222	1.5451	84.7573	-1.1587
ZCwsz	117910	117292	99.0046	1.8469	85.2112	-0.9758
ZCwsz	117910	117292	99.3921	2.1420	85.6594	-0.7796
ZCwsz	117910	117292	99.7798	2.4370	86.0898	-0.5468
ZCwsz	117910	117292	100.1549	2.7478	86.5531	-0.5558
ZCwsz	117910	117292	100.5303	3.0583	87.0246	-0.6869
ZCwsz	117910	117292	100.9988	3.0776	87.4978	-0.8118
ZCwsz	117910	117292	101.4834	3.0284	87.9691	-0.9437
ZCwsz	117910	117292	101.9679	2.9780	88.4396	-1.0782
ZCwsz	117910	117292	102.4524	2.9266	88.9103	-1.2125
ZCwsz	117910	117292	102.9368	2.8751	89.3799	-1.3503
ZCwsz	117910	117292	103.4212	2.8238	89.8459	-1.4997
ZCwsz	117910	117292	103.9056	2.7725	90.3144	-1.6406
ZCwsz	117910	117292	104.3907	2.7285	90.7913	-1.7458
ZCwsz	117910	117292	104.8745	2.7366	91.2798	-1.7752
ZCwsz	117910	117292	105.3548	2.8182	91.7676	-1.8137
ZCwsz	117910	117292	105.8353	2.8983	92.2548	-1.8599
ZCwsz	117910	117292	106.3163	2.9754	92.7430	-1.8919
ZCwsz	117910	117292	106.8026	3.0018	93.2324	-1.8871
ZCwsz	117910	117292	107.2897	3.0064	93.7216	-1.8997
ZCwsz	117905	117287	109.8726	4.3247	96.4820	-0.2269
ZCwsz	117905	117287	110.3215	4.1653	96.9533	-0.2933
ZCwsz	117905	117287	110.7727	4.0128	97.4218	-0.3777
ZCwsz	117905	117287	111.2212	3.8526	97.8868	-0.4796
ZCwsz	117905	117287	111.6654	3.6809	98.3512	-0.5844
ZCwsz	117905	117287	112.1041	3.4955	98.8093	-0.7138
ZCwsz	117905	117287	112.5426	3.3098	99.2621	-0.8604
ZCwsz	117905	117287	112.9673	3.1033	99.7179	-0.9858
ZCwsz	118139	117522	110.0332	-0.7136	107.3788	-1.4164
ZCwsz	118139	117522	109.9977	-1.2012	107.3056	-1.9035
ZCwsz	118139	117522	110.1301	-1.6656	107.4541	-2.3675
ZCwsz	118139	117522	110.4969	-1.9612	107.9017	-2.5615
ZCwsz	118139	117522	110.9546	-2.1225	108.3872	-2.6327
ZCwsz	118139	117522	111.4354	-2.2063	108.8784	-2.6396
ZCwsz	118139	117522	111.9242	-2.2144	109.3689	-2.5933
ZCwsz	118139	117522	112.4129	-2.2253	109.8579	-2.5346
ZCwsz	118139	117522	112.9010	-2.2524	110.3473	-2.4793
ZCwsz	118139	117522	113.3808	-2.1709	110.8194	-2.3431
ZCwsz	118139	117522	113.8605	-2.0769	111.2940	-2.2116
ZCwsz	118139	117522	114.3336	-1.9537	111.7592	-2.0495
ZCwsz	118139	117522	114.8069	-1.8315	112.2263	-1.8931
ZCwsz	118139	117522	115.2802	-1.7089	112.7060	-1.7815
ZCwsz	118139	117522	115.7519	-1.5806	113.1888	-1.6835
ZCwsz	118139	117522	116.1935	-1.3713	113.6559	-1.5332
ZCwsz	118139	117522	116.6048	-1.1071	114.0823	-1.2871
ZCwsz	118139	117522	117.0002	-0.8202	114.4984	-1.0247
ZCwsz	118139	117522	117.4330	-0.5932	114.9486	-0.8250
ZCwsz	118139	117522	117.8649	-0.3644	115.4020	-0.6328
ZCwsz	118139	117522	118.3258	-0.2073	115.8693	-0.4838
ZCwsz	118139	117522	118.8127	-0.1655	116.3598	-0.4432
ZCwsz	118139	117522	119.3013	-0.1715	116.8517	-0.4601
ZCwsz	118139	117522	119.7894	-0.1514	117.3430	-0.4938
ZCwsz	118139	117522	120.2749	-0.0952	117.8356	-0.4868
ZCwsz	118139	117522	120.7621	-0.0549	118.3278	-0.4889
ZCwsz	118139	117522	121.2482	-0.0054	118.8186	-0.5081
ZCwsz	118139	117522	121.7304	0.0754	119.3099	-0.4760
ZCwsz	118139	117522	122.2156	0.1298	119.7954	-0.3999
ZCwsz	118139	117522	122.7000	0.0868	120.2831	-0.4361
ZCwsz	118139	117522	123.1513	-0.0942	120.7325	-0.6313
ZCwsz	118139	117522	123.5910	-0.3079	121.1732	-0.8514
ZCwsz	118139	117522	124.0328	-0.5173	121.6160	-1.0671
ZCwsz	118008	117390	124.9727	0.7746	122.7191	0.5164
ZCwsz	118008	117390	125.3673	0.5059	123.1136	0.2468
ZCwsz	118008	117390	125.7842	0.2702	123.5294	0.0084
ZCwsz	118008	117390	126.1996	0.0318	123.9428	-0.2340
ZCwsz	118008	117390	126.6140	-0.2084	124.3574	-0.4746
ZCwsz	118008	117390	127.0264	-0.4519	124.7699	-0.7185
ZCwsz	118008	117390	127.2393	-0.8608	124.9762	-1.1331
ZCwsz	118008	117390	127.3561	-1.3252	125.0948	-1.5974
ZCwsz	117976	117571	125.5875	-2.3408	123.5333	-2.5226
ZCwsz	117976	117571	126.0714	-2.4169	124.0129	-2.5950
ZCwsz	117976	117571	126.5552	-2.4939	124.4919	-2.6717
ZCwsz	117976	117571	127.0388	-2.5719	124.9713	-2.7459
ZCwsz	117976	117571	127.5223	-2.6506	125.4505	-2.8212
ZCwsz	117976	117571	128.0053	-2.7323	125.9300	-2.8950
ZCwsz	117976	117571	128.4881	-2.8149	126.4093	-2.9694
ZCwsz	117972	117354	134.5194	-0.2313	132.4094	-0.2139
ZCwsz	117972	117354	134.1231	-0.4893	132.0146	-0.4827
ZCwsz	117972	117354	133.7406	-0.7673	131.6338	-0.7709
ZCwsz	117972	117354	133.3673	-1.0577	131.2641	-1.0733
ZCwsz	117972	117354	132.9948	-1.3490	130.8943	-1.3755
ZCwsz	117972	117354	132.6020	-1.6093	130.5052	-1.6498
ZCwsz	117972	117354	132.1712	-1.8038	130.0754	-1.8579
ZCwsz	117972	117354	131.7533	-2.0247	129.6594	-2.0920
ZCwsz	117972	117354	131.3167	-2.2066	129.2231	-2.2865
ZCwsz	117972	117354	130.8858	-2.4016	128.7930	-2.4943
ZCwsz	117971	117353	139.4167	-0.8796	139.4949	-0.2803
ZCwsz	117971	117353	139.8374	-0.9423	139.9176	-0.3355
