Samples	919	1026	82.8273	-2.3684	73.8469	-1.6732
Samples	919	1026	83.3006	-2.2362	74.3288	-1.5416
Samples	919	1026	83.7632	-2.0700	74.8068	-1.3959
Samples	919	1026	84.2188	-1.8851	75.2824	-1.2424
Samples	919	1026	84.6953	-1.7692	75.7741	-1.1619
Samples	919	1026	85.1855	-1.7604	76.2706	-1.2001
Samples	924	1028	85.1855	-1.7604	76.2706	-1.2001
Samples	924	1028	85.6715	-1.6764	76.7553	-1.1638
Samples	924	1028	86.1459	-1.5507	77.2310	-1.0776
Samples	924	1028	86.6421	-1.5473	77.7191	-1.1131
Samples	924	1028	87.1235	-1.6339	78.1844	-1.2414
Samples	924	1028	87.6025	-1.6676	78.6502	-1.3225
Samples	924	1028	88.0953	-1.6727	79.1350	-1.3574
Samples	924	1028	88.5886	-1.7216	79.6167	-1.4407
Samples	924	1028	89.0847	-1.7252	80.1050	-1.4708
Samples	924	1028	89.5808	-1.7252	80.5936	-1.4971
Samples	924	1028	90.0742	-1.6808	81.0816	-1.4769
Samples	924	1028	90.5655	-1.6148	81.5685	-1.4334
Samples	924	1028	91.0607	-1.6250	82.0552	-1.4740
Samples	934	1038+1039	70.9149	-6.5908	68.2111	-4.0890
Samples	934	1038+1039	71.4045	-6.5568	68.6931	-4.0854
Samples	934	1038+1039	71.8778	-6.4271	69.1652	-3.9902
Samples	934	1038+1039	72.3557	-6.3118	69.6410	-3.9081
Samples	934	1038+1039	72.8372	-6.2137	70.1192	-3.8429
Samples	934	1038+1039	73.3221	-6.1328	70.5995	-3.7943
Samples	934	1038+1039	73.8056	-6.0459	71.0791	-3.7419
Samples	934	1038+1039	74.2949	-6.0147	71.5607	-3.7437
Samples	934	1038+1039	74.7784	-5.9700	72.0384	-3.7442
Samples	934	1038+1039	75.2432	-5.8171	72.5019	-3.6178
Samples	934	1038+1039	75.6911	-5.6652	72.9512	-3.5040
Samples	934	1038+1039	76.1287	-5.4539	73.3906	-3.3190
Samples	934	1038+1039	76.5979	-5.3074	73.8600	-3.2061
Samples	934	1038+1039	77.0607	-5.1418	74.3236	-3.0718
Samples	934	1038+1039	77.5306	-4.9981	74.7936	-2.9627
Samples	934	1038+1039	78.0141	-4.9209	75.2729	-2.9232
Samples	934	1038+1039	78.4991	-4.8822	75.7509	-2.9241
Samples	934	1038+1039	78.9429	-4.6716	76.1978	-2.7425
Samples	934	1038+1039	79.4140	-4.5313	76.6691	-2.6382
Samples	934	1038+1039	79.8967	-4.4415	77.1485	-2.5864
Samples	934	1038+1039	80.3660	-4.3100	77.6167	-2.4887
Samples	934	1038+1039	80.8474	-4.2612	78.0913	-2.4767
Samples	934	1038+1039	81.3366	-4.2790	78.5688	-2.5341
Samples	934	1038+1039	81.7790	-4.0808	79.0158	-2.3738
Samples	934	1038+1039	82.2090	-3.8467	79.4495	-2.1666
Samples	958	1057	82.2455	-3.8390	79.4858	-2.1616
Samples	958	1057	82.7350	-3.9152	79.9645	-2.2726
Samples	958	1057	83.2299	-3.9396	80.4515	-2.3372
Samples	958	1057	83.7297	-3.9312	80.9462	-2.3697
Samples	958	1057	84.2025	-3.7908	81.4262	-2.2726
Samples	958	1057	84.5899	-3.4756	81.8239	-1.9775
Samples	958	1057	85.0663	-3.3784	82.3019	-1.9212
Samples	958	1057	85.5649	-3.3909	82.7938	-1.9734
Samples	958	1057	86.0614	-3.3909	83.2845	-2.0127
Samples	958	1057	86.5397	-3.3075	83.7632	-1.9635
Samples	958	1057	87.0124	-3.1982	84.2381	-1.8937
Samples	958	1057	87.4926	-3.0819	84.7206	-1.8118
Samples	958	1057	87.9862	-3.0049	85.2142	-1.7703
Samples	958	1057	88.4788	-2.9200	85.7073	-1.7202
Samples	958	1057	88.9735	-2.8497	86.2016	-1.6863
Samples	963	1065	88.9735	-2.8497	86.2016	-1.6863
Samples	963	1065	89.4624	-2.8442	86.6840	-1.7174
Samples	963	1065	89.9524	-2.7469	87.1742	-1.6564
Samples	963	1065	90.4475	-2.6786	87.6672	-1.6238
Samples	963	1065	90.9385	-2.5938	88.1576	-1.5765
Samples	963	1065	91.4139	-2.4429	88.6366	-1.4595
Samples	963	1065	91.8990	-2.3225	89.1233	-1.3738
Samples	963	1065	92.3810	-2.1921	89.6074	-1.2774
Samples	963	1065	92.8681	-2.0809	90.0954	-1.2007
Samples	963	1065	93.3506	-1.9507	90.5801	-1.1048
Samples	963	1065	93.8365	-1.8334	91.0676	-1.0234
Samples	963	1065	94.3225	-1.7164	91.5549	-0.9404
Samples	963	1065	94.8051	-1.5862	92.0396	-0.8437
Samples	963	1065	95.2862	-1.4528	92.5230	-0.7448
Samples	963	1065	95.7788	-1.3707	93.0147	-0.6988
Samples	973	1071	95.7788	-1.3707	93.0147	-0.6988
Samples	973	1071	96.2600	-1.2748	93.4967	-0.6348
Samples	973	1071	96.7340	-1.1475	93.9734	-0.5378
Samples	973	1071	97.2080	-1.0203	94.4503	-0.4421
Samples	973	1071	97.6820	-0.8934	94.9274	-0.3475
Samples	973	1071	98.1561	-0.7666	95.4038	-0.2494
Samples	973	1071	98.6304	-0.6404	95.8803	-0.1513
Samples	973	1071	99.0890	-0.4690	96.3439	-0.0082
Samples	973	1071	99.5682	-0.3721	96.8240	0.0565
Samples	973	1071	100.0463	-0.2698	97.3027	0.1313
Samples	973	1071	100.5217	-0.1490	97.7798	0.2248
Samples	973	1071	100.9898	-0.0014	98.2513	0.3444
Samples	973	1071	101.4530	0.1604	98.7188	0.4785
Samples	973	1071	101.9213	0.3066	99.1901	0.5981
Samples	973	1071	102.3862	0.4626	99.6582	0.7287
Samples	973	1071	102.8516	0.6126	100.1264	0.8535
Samples	973	1071	103.3021	0.8067	100.5823	1.0224
Samples	973	1071	103.7798	0.9093	101.0606	1.0983
Samples	973	1071	104.2156	1.1337	101.5010	1.3038
Samples	973	1071	104.6827	1.2773	101.9717	1.4188
Samples	973	1071	105.1114	1.5044	102.4056	1.6256
Samples	973	1071	105.5639	1.6936	102.8616	1.7940
Samples	973	1071	106.0036	1.9110	103.3060	1.9912
Samples	973	1071	106.4723	1.9945	103.7756	2.0419
Samples	973	1071	106.9610	2.0202	104.2606	2.0485
Samples	973	1071	107.4430	2.1091	104.7417	2.1149
Samples	973	1071	107.9307	2.0824	105.2236	2.0666
Samples	979	1078	107.9285	2.0894	105.2215	2.0736
Samples	979	1078	108.4120	2.1075	105.7150	2.0716
Samples	979	1078	108.8904	2.1799	106.2083	2.0700
Samples	979	1078	109.3672	2.2606	106.6997	2.1138
Samples	979	1078	109.8449	2.3356	107.1919	2.1478
Samples	979	1078	110.3281	2.3515	107.6851	2.1440
Samples	979	1078	110.8114	2.3681	108.1784	2.1345
Samples	979	1078	111.2926	2.4168	108.6711	2.1584
Samples	979	1078	111.7760	2.4205	109.1643	2.1695
Samples	979	1078	112.2586	2.3881	109.6564	2.1354
Samples	979	1078	112.7398	2.3371	110.1476	2.0890
Samples	979	1078	113.2216	2.2923	110.6350	2.0131
Samples	979	1078	113.7035	2.2495	111.1231	1.9409
Samples	979	1078	114.1859	2.2133	111.6095	1.8581
Samples	979	1078	114.6659	2.2421	112.1000	1.8180
Samples	979	1078	115.1383	2.3465	112.5930	1.8376
Samples	979	1078	115.6081	2.4561	113.0812	1.9071
Samples	979	1078	116.0890	2.5086	113.5704	1.9712
Samples	979	1078	116.5674	2.5801	114.0610	2.0243
Samples	979	1078	117.0442	2.6627	114.5511	2.0805
Samples	979	1078	117.5241	2.7243	115.0413	2.1337
Samples	979	1078	118.0039	2.7865	115.5337	2.1630
Samples	979	1078	118.4827	2.8558	116.0239	2.2179
Samples	979	1078	118.9618	2.9228	116.5167	2.2423
Samples	979	1078	119.4411	2.9892	117.0068	2.2979
Samples	979	1078	119.9237	3.0246	117.4998	2.3156
Samples	979	1078	120.4049	3.0708	117.9922	2.3446
Samples	979	1078	120.8729	3.1934	118.4821	2.4003
Samples	979	1078	121.3450	3.2973	118.9677	2.4863
Samples	116950+117166	116585+116801	121.0505	2.1502	118.7638	1.7366
Samples	116950+117166	116585+116801	121.5393	2.1303	119.2532	1.7066
Samples	116950+117166	116585+116801	122.0284	2.1231	119.7432	1.6903
Samples	116950+117166	116585+116801	122.5174	2.1103	120.2331	1.6689
Samples	116950+117166	116585+116801	123.0064	2.0951	120.7230	1.6472
Samples	116950+117166	116585+116801	123.4953	2.0781	121.2128	1.6242
Samples	116950+117166	116585+116801	123.9843	2.0690	121.7028	1.6089
Samples	116950+117166	116585+116801	124.4734	2.0623	122.1930	1.5976
Samples	116950+117166	116585+116801	124.9626	2.0599	122.6832	1.5884
Samples	116950+117166	116585+116801	125.4518	2.0620	123.1736	1.5864
Samples	116950+117166	116585+116801	125.9410	2.0609	123.6639	1.5809
Samples	116950+117166	116585+116801	126.4295	2.0381	124.1535	1.5568
Samples	116950+117166	116585+116801	126.9174	2.0028	124.6424	1.5194
Samples	116950+117166	116585+116801	127.4064	1.9945	125.1325	1.5125
Samples	116950+117166	116585+116801	127.8951	2.0125	125.6225	1.5267
Samples	116950+117166	116585+116801	128.3843	2.0154	126.1128	1.5221
Samples	116950+117166	116585+116801	128.8728	2.0365	126.6027	1.5388
Samples	116950+117166	116585+116801	129.3615	2.0552	127.0927	1.5532
Samples	117268	116770	128.7549	1.7375	126.6864	1.3447
Samples	117268	116770	129.2413	1.7159	127.1814	1.3197
Samples	117268	116770	129.7282	1.7094	127.6769	1.3104
Samples	117268	116770	130.2149	1.7236	128.1726	1.3128
Samples	117268	116770	130.6989	1.7748	128.6675	1.3390
Samples	117268	116770	131.1855	1.7928	129.1631	1.3469
Samples	117268	116770	131.6718	1.8194	129.6585	1.3637
Samples	117268	116770	132.1584	1.8380	130.1541	1.3737
Samples	117268	116770	132.6452	1.8518	130.6497	1.3804
Samples	117268	116770	133.1321	1.8620	131.1453	1.3858
Samples	117268	116770	133.6190	1.8669	131.6410	1.3871
Samples	117268	116770	134.1060	1.8682	132.1367	1.3850
Samples	117268	116770	134.5930	1.8693	132.6323	1.3825
Samples	117268	116770	135.0800	1.8700	133.1280	1.3813
Samples	117268	116770	135.5670	1.8704	133.6237	1.3788
Samples	117268	116770	136.0539	1.8719	134.1193	1.3792
Samples	117268	116770	136.5408	1.8807	134.6149	1.3860
Samples	117268	116770	137.0277	1.8923	135.1105	1.3955
Samples	117268	116770	137.5146	1.9024	135.6061	1.4040
Samples	117268	116770	138.0014	1.9127	135.9933	1.4115
Samples	117190	1090	137.6229	1.6687	135.7590	1.2626
Samples	117190	1090	138.1210	1.6762	136.2562	1.2671
Samples	117190	1090	138.6191	1.6833	136.7533	1.2712
Samples	117190	1090	139.1172	1.6947	137.2505	1.2801
Samples	117190	1090	139.6152	1.7075	137.7475	1.2905
Samples	117190	1090	140.1132	1.7172	138.2447	1.2973
Samples	117190	1090	140.6112	1.7310	138.7418	1.3078
Samples	117190	1090	141.1092	1.7454	139.2388	1.3194
Samples	117190	1090	141.6055	1.7855	139.7345	1.3553
Samples	117190	1090	142.1011	1.8361	140.2292	1.4046
Samples	117190	1090	142.5969	1.8844	140.7237	1.4564
Samples	117190	1090	143.0927	1.9327	141.2182	1.5085
Samples	117190	1090	143.5889	1.9773	141.7126	1.5607
Samples	117190	1090	144.0864	1.9969	142.2087	1.5884
Samples	117190	1090	144.5843	2.0104	142.7057	1.6007
Samples	117190	1090	145.0823	2.0255	143.2028	1.6133
Samples	117190	1090	145.5802	2.0414	143.6997	1.6286
Samples	117190	1090	146.0781	2.0553	144.1967	1.6420
Samples	117190	1090	146.5758	2.0765	144.6935	1.6631
Samples	117190	1090	147.0739	2.0880	145.1903	1.6809
Samples	117190	1090	147.5720	2.0910	145.6873	1.6915
Samples	117190	1090	148.0701	2.0828	146.1845	1.6900
Samples	117190	1090	148.5682	2.0760	146.6817	1.6901
Samples	117190	1090	149.0662	2.0660	147.1789	1.6864
Samples	117190	1090	149.5643	2.0534	147.6761	1.6826
Samples	990	1094	143.6837	0.8902	143.8010	0.8865
Samples	990	1094	144.1730	0.9121	144.2907	0.9080
Samples	990	1094	144.6626	0.9252	144.7808	0.9208
Samples	990	1094	145.1521	0.9434	145.2707	0.9386
Samples	990	1094	145.6408	0.9192	145.7597	0.9138
Samples	990	1094	146.1292	0.8824	146.2485	0.8765
Samples	990	1094	146.6188	0.8754	146.7385	0.8692
Samples	990	1094	147.1083	0.8611	147.2284	0.8574
Samples	990	1094	147.5981	0.8581	147.7185	0.8632
Samples	990	1094	148.0877	0.8450	148.2087	0.8590
Samples	990	1094	148.5769	0.8214	148.6987	0.8442
Samples	990	1094	149.0661	0.7963	149.1887	0.8280
Samples	990	1094	149.5554	0.7741	149.6788	0.8147
Samples	990	1094	150.0451	0.7615	150.1689	0.8112
Samples	990	1094	150.5349	0.7574	150.6591	0.8161
Samples	990	1094	151.0247	0.7591	151.1493	0.8268
Samples	990	1094	151.5145	0.7622	151.6393	0.8388
Samples	990	1094	152.0043	0.7643	152.1294	0.8498
Samples	990	1094	152.4942	0.7682	152.6195	0.8627
Samples	990	1094	152.9840	0.7730	153.1095	0.8765
Samples	990	1094	153.4738	0.7781	153.5996	0.8905
Samples	990	1094	153.9636	0.7818	154.0896	0.9030
Samples	990	1094	154.4533	0.7881	154.5796	0.9184
Samples	990	1094	154.9431	0.7971	155.0695	0.9366
Samples	990	1094	155.4326	0.8113	155.5590	0.9599
Samples	990	1094	155.9215	0.8387	156.0478	0.9962
Samples	990	1094	156.4087	0.8652	156.5349	1.0306
Samples	990	1094	156.8980	0.8859	157.0245	1.0318
Samples	990	1094	157.3842	0.8343	157.5009	0.9195
Samples	990	1094	157.8734	0.8274	157.9858	0.8509
Samples	990	1094	158.3627	0.8060	158.4741	0.8168
Samples	990	1094	158.8525	0.7979	158.9642	0.8253
Samples	990	1094	159.3422	0.7910	159.4544	0.8353
Samples	990	1094	159.8318	0.7749	159.9446	0.8362
Samples	990	1094	160.3211	0.7826	160.4348	0.8349
Samples	990	1094	160.8102	0.7846	160.9230	0.7995
Samples	990	1094	161.2997	0.7719	161.4117	0.7718
Samples	990	1094	161.7895	0.7756	161.9020	0.7756
Samples	990	1094	162.2793	0.7792	162.3922	0.7792
Samples	990	1094	162.7691	0.7830	162.8824	0.7830
Samples	990	1094	163.2588	0.7796	163.3725	0.7797
Samples	990	1094	163.7485	0.7772	163.8626	0.7771
Samples	990	1094	164.2383	0.7794	164.3528	0.7795
Samples	990	1094	164.7280	0.7715	164.8429	0.7715
Samples	990	1094	165.2178	0.7631	165.3331	0.7632
Samples	990	1094	165.7076	0.7548	165.8233	0.7548
Samples	990	1094	166.1973	0.7460	166.3134	0.7460
Samples	990	1094	166.6870	0.7370	166.8035	0.7370
Samples	990	1094	167.1768	0.7273	167.2937	0.7274
Samples	990	1094	167.6665	0.7185	167.7838	0.7186
ZCwsz	116993	116628	47.8304	-4.8051	38.0773	-3.3997
ZCwsz	116993	116628	48.2939	-4.6386	38.5535	-3.3177
ZCwsz	116993	116628	48.7538	-4.4627	39.0280	-3.2269
ZCwsz	116993	116628	49.2058	-4.2671	39.4975	-3.1128
ZCwsz	116993	116628	49.6558	-4.0669	39.9648	-2.9898
ZCwsz	116993	116628	50.1016	-3.8578	40.4296	-2.8579
ZCwsz	116993	116628	50.5431	-3.6400	40.8960	-2.7361
ZCwsz	116993	116628	51.0221	-3.5272	41.3781	-2.7029
ZCwsz	116993	116628	51.5067	-3.4394	41.8602	-2.6704
ZCwsz	116993	116628	51.9918	-3.3545	42.3428	-2.6474
ZCwsz	116993	116628	52.4682	-3.2467	42.8157	-2.5876
ZCwsz	116993	116628	52.9001	-3.0102	43.2499	-2.3755
ZCwsz	116993	116628	53.3326	-2.7745	43.6818	-2.1590
ZCwsz	116993	116628	53.7685	-2.5452	44.1172	-1.9493
ZCwsz	116993	116628	54.1588	-2.2555	44.5122	-1.6815
ZCwsz	116993	116628	54.4100	-1.8412	44.7729	-1.2848
ZCwsz	116993	116628	54.5940	-1.3844	44.9655	-0.8417
ZCwsz	116987	116622	51.4195	-0.4070	41.7544	0.3230
ZCwsz	116987	116622	51.8569	-0.2112	42.2110	0.4672
ZCwsz	116987	116622	52.2959	-0.0192	42.6709	0.6006
ZCwsz	116987	116622	52.7402	0.1598	43.1275	0.7450
ZCwsz	116987	116622	53.2022	0.2651	43.5943	0.8241
ZCwsz	116987	116622	53.6796	0.2251	44.0704	0.7728
ZCwsz	116987	116622	54.1554	0.1691	44.5437	0.7009
ZCwsz	116987	116622	54.6289	0.0958	45.0146	0.6142
ZCwsz	116987	116622	55.0913	-0.0254	45.4807	0.5081
ZCwsz	116987	116622	55.5430	-0.1853	45.9370	0.3629
ZCwsz	116987	116622	56.0107	-0.2864	46.4054	0.2659
ZCwsz	116987	116622	56.4841	-0.3598	46.8791	0.1960
ZCwsz	116987	116622	56.9520	-0.4596	47.3511	0.1165
ZCwsz	116987	116622	57.3722	-0.6867	47.7882	-0.0760
ZCwsz	116987	116622	57.7577	-0.9711	48.1938	-0.3303
ZCwsz	116987	116622	58.1376	-1.2631	48.5884	-0.6016
ZCwsz	116987	116622	58.5148	-1.5586	48.9819	-0.8746
ZCwsz	116987	116622	58.8849	-1.8628	49.3721	-1.1522
ZCwsz	116987	116622	59.2645	-2.1538	49.7782	-1.4040
ZCwsz	116987	116622	59.7298	-2.1948	50.2533	-1.3678
ZCwsz	116987	116622	60.1927	-2.0820	50.7093	-1.2266
ZCwsz	116987	116622	60.6453	-1.9246	51.1575	-1.0580
ZCwsz	116987	116622	61.1071	-1.8080	51.6140	-0.9211
ZCwsz	116987	116622	61.5720	-1.9129	52.0838	-0.9993
ZCwsz	116990	116625	66.5053	-3.1060	57.1310	-2.0567
ZCwsz	116990	116625	66.8872	-3.3682	57.5230	-2.3195
ZCwsz	116990	116625	67.2708	-3.6537	57.9186	-2.6037
ZCwsz	116990	116625	67.7152	-3.8287	58.3729	-2.7779
ZCwsz	116990	116625	68.1798	-3.8850	58.8469	-2.8289
ZCwsz	116990	116625	68.6310	-3.7355	59.3093	-2.6846
ZCwsz	116902	116537	68.8078	-3.2449	59.5023	-2.2090
ZCwsz	116902	116537	69.2501	-3.4575	59.9501	-2.4158
ZCwsz	116902	116537	69.6859	-3.6848	60.3903	-2.6403
ZCwsz	116902	116537	70.1608	-3.8066	60.8635	-2.7788
ZCwsz	116902	116537	70.6486	-3.8484	61.3503	-2.8567
ZCwsz	116902	116537	71.1332	-3.7661	61.8429	-2.8207
ZCwsz	116902	116537	71.4974	-3.4804	62.2468	-2.5971
ZCwsz	116902	116537	71.6630	-3.0258	62.4497	-2.1581
ZCwsz	116902	116537	71.6021	-2.5467	62.4058	-1.6772
ZCwsz	116902	116537	71.8981	-2.2628	62.7166	-1.4138
ZCwsz	116902	116537	72.3816	-2.1728	63.2080	-1.3599
ZCwsz	116902	116537	72.8577	-2.0490	63.6963	-1.2829
ZCwsz	116902	116537	73.3325	-1.9204	64.1828	-1.1955
ZCwsz	116902	116537	73.8039	-1.7794	64.6666	-1.0940
ZCwsz	116902	116537	74.2707	-1.6246	65.1488	-0.9851
ZCwsz	116902	116537	74.7282	-1.4436	65.6266	-0.8582
ZCwsz	116902	116537	75.1864	-1.2646	66.1010	-0.7195
ZCwsz	116902	116537	75.6395	-1.0731	66.5702	-0.5636
ZCwsz	116902	116537	76.0889	-0.8730	67.0372	-0.4016
ZCwsz	116902	116537	76.5255	-0.6468	67.4933	-0.2114
ZCwsz	116902	116537	76.9673	-0.4684	67.9462	-0.0403
ZCwsz	116902	116537	77.4454	-0.5834	68.4271	-0.1545
ZCwsz	116902	116537	77.9163	-0.7258	68.9058	-0.2781
ZCwsz	116902	116537	78.3877	-0.8666	69.3862	-0.3949
ZCwsz	116902	116537	78.8554	-1.0193	69.8673	-0.5086
ZCwsz	116902	116537	79.3230	-1.1722	70.3486	-0.6214
ZCwsz	116902	116537	79.7918	-1.3213	70.8281	-0.7419
ZCwsz	116902	116537	80.2610	-1.4692	71.3073	-0.8633
ZCwsz	116902	116537	80.7262	-1.6293	71.7860	-0.9867
ZCwsz	116902	116537	81.1970	-1.7718	72.2677	-1.0980
ZCwsz	116902	116537	81.6787	-1.8620	72.7537	-1.1791
ZCwsz	116902	116537	82.1691	-1.9005	73.2471	-1.2097
ZCwsz	116902	116537	82.6596	-1.9378	73.7408	-1.2348
ZCwsz	116902	116537	83.1498	-1.9788	74.2339	-1.2695
ZCwsz	116902	116537	83.6410	-2.0034	74.7269	-1.3063
ZCwsz	116902	116537	84.1329	-1.9950	75.2203	-1.3379
ZCwsz	116902	116537	84.6249	-2.0017	75.7121	-1.3883
ZCwsz	116897	116532	87.5507	-0.6727	78.6026	-0.3076
ZCwsz	116897	116532	87.9773	-0.7655	79.0230	-0.4308
ZCwsz	116897	116532	88.4028	-0.8638	79.4424	-0.5577
ZCwsz	116897	116532	88.8255	-0.9727	79.8593	-0.6922
ZCwsz	116897	116532	89.2450	-1.0939	80.2732	-0.8360
ZCwsz	116897	116532	89.6627	-1.2209	80.6844	-0.9870
ZCwsz	116897	116532	90.0744	-1.3661	81.0893	-1.1544
ZCwsz	116897	116532	90.4834	-1.5188	81.4902	-1.3307
ZCwsz	116897	116532	90.8924	-1.6626	81.8913	-1.4997
ZCwsz	117132	116767	104.5004	-0.8661	101.7692	-0.7084
ZCwsz	117132	116767	104.4272	-1.3412	101.6930	-1.1883
ZCwsz	117132	116767	104.5649	-1.7954	101.8355	-1.6476
ZCwsz	117132	116767	104.9780	-2.0204	102.2519	-1.8839
ZCwsz	117132	116767	105.4458	-2.1217	102.7201	-2.0061
ZCwsz	117132	116767	105.9237	-2.1653	103.2007	-2.0709
ZCwsz	117132	116767	106.4038	-2.1434	103.6866	-2.0703
ZCwsz	117132	116767	106.8834	-2.1120	104.1723	-2.0615
ZCwsz	117132	116767	107.3625	-2.0733	104.6578	-2.0454
ZCwsz	117132	116767	107.8322	-1.9845	105.1360	-1.9744
ZCwsz	117132	116767	108.3001	-1.8749	105.6128	-1.8811
ZCwsz	117132	116767	108.7626	-1.7447	106.0852	-1.7682
ZCwsz	117132	116767	109.2236	-1.6086	106.5567	-1.6511
ZCwsz	117132	116767	109.6934	-1.5084	107.0361	-1.5736
ZCwsz	117132	116767	110.1680	-1.4322	107.5184	-1.5145
ZCwsz	117132	116767	110.6416	-1.3505	107.9997	-1.4486
ZCwsz	117132	116767	111.0921	-1.1905	108.4718	-1.3388
ZCwsz	117132	116767	111.5176	-0.9672	108.9206	-1.1533
ZCwsz	117132	116767	111.9606	-0.7822	109.3850	-1.0116
ZCwsz	117132	116767	112.4107	-0.6138	109.8462	-0.8587
ZCwsz	117132	116767	112.8677	-0.4653	110.3187	-0.7461
ZCwsz	117132	116767	113.3400	-0.3838	110.8008	-0.6871
ZCwsz	117132	116767	113.8198	-0.3746	111.2861	-0.6766
ZCwsz	117132	116767	114.2994	-0.4051	111.7711	-0.7054
ZCwsz	117132	116767	114.7786	-0.4427	112.2542	-0.7527
ZCwsz	117132	116767	115.2569	-0.4897	112.7341	-0.8286
ZCwsz	117132	116767	115.7327	-0.5554	113.2084	-0.9328
