Samples	1533	1132	92.7786	-0.3958	83.0490	-1.8562
Samples	1533	1132	93.2101	-0.5951	83.5391	-1.9018
Samples	1533	1132	93.6416	-0.7943	84.0286	-1.9517
Samples	1533	1132	94.0825	-0.9694	84.5199	-1.9808
Samples	1533	1132	94.5351	-1.1146	85.0110	-2.0142
Samples	1533	1132	94.9876	-1.2598	85.5014	-2.0535
Samples	1533	1132	95.4402	-1.4050	85.9896	-2.1163
Samples	1533	1132	95.8996	-1.5205	86.4798	-2.1517
Samples	1533	1132	96.3702	-1.5872	86.9716	-2.1314
Samples	1533	1132	96.8411	-1.6299	87.4622	-2.0979
Samples	1533	1132	97.3136	-1.5782	87.9543	-2.1043
Samples	1533	1132	97.7861	-1.5266	88.4459	-2.0824
Samples	1533	1132	98.2499	-1.4343	88.9331	-2.0147
Samples	1533	1132	98.7022	-1.2885	89.4229	-1.9763
Samples	1533	1132	99.1546	-1.1426	89.9114	-1.9166
Samples	1533	1132	99.6069	-0.9967	90.3976	-1.8407
Samples	1533	1132	100.0776	-0.9456	90.8888	-1.8095
Samples	1533	1132	100.5517	-0.9119	91.3803	-1.7869
Samples	1533	1132	101.0258	-0.8782	91.8703	-1.7474
Samples	1533	1132	101.4999	-0.8445	92.3556	-1.6658
Samples	1533	1132	101.9738	-0.8097	92.8460	-1.6276
Samples	1533	1132	102.4354	-0.7428	93.3355	-1.5761
Samples	1533	1132	102.8740	-0.8639	93.8261	-1.5970
Samples	1533	1132	103.3483	-0.8328	94.3169	-1.6319
Samples	1533	1132	103.8226	-0.8017	94.8085	-1.6277
Samples	1533	1132	104.2969	-0.7706	95.2994	-1.5924
Samples	1533	1132	104.7625	-0.6805	95.7892	-1.5446
Samples	1533	1132	105.2257	-0.5741	96.2777	-1.4845
Samples	1533	1132	105.6889	-0.4678	96.7690	-1.4974
Samples	1533	1132	106.1561	-0.4314	97.2556	-1.5661
Samples	1533	1132	106.6282	-0.4857	97.7328	-1.6824
Samples	1533	1132	107.0080	-0.2799	98.2233	-1.6871
Samples	1533	1132	107.4753	-0.1933	98.7144	-1.6632
Samples	399	306	105.1717	2.0173	98.7144	-1.6632
Samples	399	306	105.6602	2.0253	99.2049	-1.6626
Samples	399	306	106.1370	2.0966	99.6967	-1.6841
Samples	399	306	106.6112	2.1171	100.1865	-1.7088
Samples	399	306	107.0820	2.1649	100.6787	-1.7302
Samples	399	306	107.5696	2.1340	101.1701	-1.6951
Samples	399	306	108.0557	2.1385	101.6568	-1.6341
Samples	399	306	108.5332	2.2296	102.1494	-1.6224
Samples	399	306	108.9807	2.4256	102.6409	-1.5862
Samples	399	306	109.4465	2.5572	103.1309	-1.6313
Samples	399	306	109.9298	2.5618	103.6230	-1.6230
Samples	399	306	110.4126	2.4870	104.1136	-1.5918
Samples	399	306	110.8954	2.4122	104.6055	-1.6222
Samples	399	306	111.3769	2.3633	105.0973	-1.6540
Samples	399	306	111.8366	2.5173	105.5883	-1.6502
Samples	399	306	112.2545	2.7703	106.0793	-1.6292
Samples	399	306	112.6925	2.9566	106.5670	-1.5589
Samples	399	306	113.1807	2.9758	107.0570	-1.5079
Samples	399	306	113.5581	3.2807	107.5477	-1.4645
Samples	399	306	113.9317	3.5955	108.0272	-1.3537
Samples	399	306	114.3053	3.9103	108.3004	-1.3148
Samples	120642	316+343	109.6784	-5.2646	109.6757	-0.7548
Samples	120642	316+343	110.1424	-5.3107	110.0505	-0.4821
Samples	120642	316+343	110.5933	-5.2063	110.4982	-0.4510
